hashtag_H	cluster_C_leader(userID)	relative_frequency_H_C	frequency_H_in_C	frequency_H_overall	count_H_in_C	count_tweets_in_C	count_H_entire_dataset	count_tweets_entire_dataset
MaskUp	52585436	7.53466	.08695	.01154	2	23	68	5890
WearAMask	52585436	5.34029	.04347	.00814	1	23	48	5890
Ukraine	52585436	.83951	.04347	.05178	1	23	305	5890
TruckersForFreedom2022	52585436	8.00552	.04347	.00543	1	23	32	5890
PrayersForUkraine	52585436	271.68750	.04347	.00016	1	23	1	5890
OMICRON2	52585436	43.03960	.04347	.00101	1	23	6	5890
omicron	52585436	11.65415	.04347	.00373	1	23	22	5890
NeverVoteRepublican	52585436	131.72727	.04347	.00033	1	23	2	5890
NeverVoteConservative	52585436	2.09898	.04347	.02071	1	23	122	5890
Muslims	52585436	131.72727	.04347	.00033	1	23	2	5890
HateRally	52585436	64.88059	.04347	.00067	1	23	4	5890
GetVaccinatedAndBoostered	52585436	86.94000	.04347	.00050	1	23	3	5890
fringeminority	52585436	131.72727	.04347	.00033	1	23	2	5890
FreedomConvoy2022	52585436	28.59868	.04347	.00152	1	23	9	5890
ForThePeople	52585436	18.34177	.04347	.00237	1	23	14	5890
Diversity	52585436	131.72727	.04347	.00033	1	23	2	5890
Democracy	52585436	36.83898	.04347	.00118	1	23	7	5890
CovidIsNotOver	52585436	3.32593	.04347	.01307	1	23	77	5890
COVIDisAirborne	52585436	2.04853	.04347	.02122	1	23	125	5890
COVID19	52585436	.58325	.04347	.07453	1	23	439	5890
Canada	52585436	3.28323	.04347	.01324	1	23	78	5890
boosterdose	52585436	86.94000	.04347	.00050	1	23	3	5890
AltRight	52585436	10.25235	.04347	.00424	1	23	25	5890
WinterOlympics	52770751	153.84000	.07692	.00050	1	13	3	5890
WearAMask	52770751	9.44963	.07692	.00814	1	13	48	5890
vanpoli	52770751	41.35483	.07692	.00186	1	13	11	5890
topoli	52770751	480.75000	.07692	.00016	1	13	1	5890
onpoli	52770751	3.90655	.07692	.01969	1	13	116	5890
Olympics2022	52770751	153.84000	.07692	.00050	1	13	3	5890
MaskUp	52770751	6.66551	.07692	.01154	1	13	68	5890
Habs	52770751	65.18644	.07692	.00118	1	13	7	5890
Covid19	52770751	21.60674	.07692	.00356	1	13	21	5890
covid19	52770751	12.24840	.07692	.00628	1	13	37	5890
Canada	52770751	5.80966	.07692	.01324	1	13	78	5890
bcpoli	52770751	2.18895	.07692	.03514	1	13	207	5890
abpoli	52770751	11.32842	.07692	.00679	1	13	40	5890
FoxFauxNews	532779460	2083.31250	.33333	.00016	1	3	1	5890
ChagPurimSameach	532779460	1010.09090	.33333	.00033	1	3	2	5890
Antisemitism	532779460	131.23228	.33333	.00254	1	3	15	5890
bcpoli	54391597	17.07455	.60000	.03514	3	5	207	5890
COVID19	54391597	5.36696	.40000	.07453	2	5	439	5890
COVID19BC	54391597	9.20386	.20000	.02173	1	5	128	5890
BCsShame	54391597	47.16981	.20000	.00424	1	5	25	5890
bced	54391597	8.47816	.20000	.02359	1	5	139	5890
SistersInLaw	548384458	340.13095	.28571	.00084	2	7	5	5890
WTPneedAgoodLawyer	548384458	892.81250	.14285	.00016	1	7	1	5890
SOShelpUs	548384458	892.81250	.14285	.00016	1	7	1	5890
MarjorieTaylorGreene	548384458	121.05932	.14285	.00118	1	7	7	5890
Maddow	548384458	213.20895	.14285	.00067	1	7	4	5890
JusticeThomasMustResign	548384458	892.81250	.14285	.00016	1	7	1	5890
IMPEACHclarencethomasNOW	548384458	892.81250	.14285	.00016	1	7	1	5890
Putin	558818756	47.89272	1.00000	.02088	3	3	123	5890
MajorieTaylorGreene	558818756	1010.09090	.33333	.00033	1	3	2	5890
BooYakaYakaIntelligence	558818756	2083.31250	.33333	.00016	1	3	1	5890
swissBANKcoin	58487473	865.78787	.28571	.00033	2	7	2	5890
BTC	58487473	187.96710	.28571	.00152	2	7	9	5890
btc	58487473	48.09932	.28571	.00594	2	7	35	5890
ftm	58487473	892.81250	.14285	.00016	1	7	1	5890
ffs	58487473	432.87878	.14285	.00033	1	7	2	5890
epstencoin	58487473	892.81250	.14285	.00016	1	7	1	5890
epsteind	58487473	892.81250	.14285	.00016	1	7	1	5890
ScottyThePathologicalLiar	58974496	27.29975	.11111	.00407	1	9	24	5890
ScottytheFailure	58974496	29.78820	.11111	.00373	1	9	22	5890
ScottyTheAnnouncer	58974496	165.83582	.11111	.00067	1	9	4	5890
Science	58974496	59.73655	.11111	.00186	1	9	11	5890
PhantomPM	58974496	694.43750	.11111	.00016	1	9	1	5890
FriendlyJordies	58974496	694.43750	.11111	.00016	1	9	1	5890
Ethics	58974496	336.69696	.11111	.00033	1	9	2	5890
Engineering	58974496	694.43750	.11111	.00016	1	9	1	5890
CrumbMaidens	58974496	694.43750	.11111	.00016	1	9	1	5890
Ukraine	603724114	5.26689	.27272	.05178	3	11	305	5890
VaccinesSaveLives	603724114	108.21428	.09090	.00084	1	11	5	5890
UkraineUnderAttack	603724114	44.77832	.09090	.00203	1	11	12	5890
StopPutin	603724114	31.56250	.09090	.00288	1	11	17	5890
Ontario	603724114	8.64068	.09090	.01052	1	11	62	5890
MaskUp	603724114	7.87694	.09090	.01154	1	11	68	5890
COVIDisAirborne	603724114	4.28369	.09090	.02122	1	11	125	5890
Covid19IsntOver	603724114	568.12500	.09090	.00016	1	11	1	5890
COVID19	603724114	1.21964	.09090	.07453	1	11	439	5890
Canada	603724114	6.86555	.09090	.01324	1	11	78	5890
BodyMindSpirit	603724114	568.12500	.09090	.00016	1	11	1	5890
N95	605153786	21.66377	.25000	.01154	2	8	68	5890
LongCovid	605153786	6.06060	.25000	.04125	2	8	243	5890
TeamCovid	605153786	378.78787	.12500	.00033	1	8	2	5890
NoLeana	605153786	781.25000	.12500	.00016	1	8	1	5890
N95sForAll	605153786	105.93220	.12500	.00118	1	8	7	5890
LongCovidKids	605153786	17.95977	.12500	.00696	1	8	41	5890
LongCOVID	605153786	56.81818	.12500	.00220	1	8	13	5890
COVIDisAirborne	605153786	5.89066	.12500	.02122	1	8	125	5890
LongCovid	60783724	12.12121	.50000	.04125	2	4	243	5890
LongCovidKids	60783724	35.91954	.25000	.00696	1	4	41	5890
Covid	60783724	36.81885	.25000	.00679	1	4	40	5890
BiasedIan	60783724	1562.50000	.25000	.00016	1	4	1	5890
VERZUZ	62859096	250.00000	.12500	.00050	1	8	3	5890
SuperBowl	62859096	92.59259	.12500	.00135	1	8	8	5890
SBLVI	62859096	781.25000	.12500	.00016	1	8	1	5890
McNasty	62859096	781.25000	.12500	.00016	1	8	1	5890
McMurder	62859096	781.25000	.12500	.00016	1	8	1	5890
McFake	62859096	781.25000	.12500	.00016	1	8	1	5890
McDeath	62859096	781.25000	.12500	.00016	1	8	1	5890
CINvsLAR	62859096	781.25000	.12500	.00016	1	8	1	5890
VoteJoshOut	63942152	282.88118	.28571	.00101	2	7	6	5890
WorldsWorstTreasuer	63942152	892.81250	.14285	.00016	1	7	1	5890
ticktockJosh	63942152	892.81250	.14285	.00016	1	7	1	5890
Resign	63942152	432.87878	.14285	.00033	1	7	2	5890
KooyongVotes	63942152	213.20895	.14285	.00067	1	7	4	5890
CallAnElection	63942152	892.81250	.14285	.00016	1	7	1	5890
auspol	63942152	4.86380	.14285	.02937	1	7	173	5890
NFLPlayoffs	64698201	260.75423	.30769	.00118	4	13	7	5890
ChiefsKingdom	64698201	307.68000	.15384	.00050	2	13	3	5890
WildCardWeekend	64698201	480.75000	.07692	.00016	1	13	1	5890
ValentinesDay	64698201	480.75000	.07692	.00016	1	13	1	5890
SFvsDAL	64698201	480.75000	.07692	.00016	1	13	1	5890
Ozark	64698201	480.75000	.07692	.00016	1	13	1	5890
LoveDuringLockup	64698201	91.57142	.07692	.00084	1	13	5	5890
DallasCowboys	64698201	480.75000	.07692	.00016	1	13	1	5890
CINvsTEN	64698201	233.09090	.07692	.00033	1	13	2	5890
CINvsKC	64698201	480.75000	.07692	.00016	1	13	1	5890
ChickenWingRecession	64698201	480.75000	.07692	.00016	1	13	1	5890
ByeSpotify	64698201	91.57142	.07692	.00084	1	13	5	5890
BillsMafia	64698201	480.75000	.07692	.00016	1	13	1	5890
Ukraine	65357102	3.86249	.20000	.05178	1	5	305	5890
RussiaReport	65357102	298.50746	.20000	.00067	1	5	4	5890
FreeNazaninNow	65357102	1250.00000	.20000	.00016	1	5	1	5890
FreeNazanin	65357102	298.50746	.20000	.00067	1	5	4	5890
ditchtheProtocol	65357102	1250.00000	.20000	.00016	1	5	1	5890
auspol	66917778	51.07252	1.50000	.02937	6	4	173	5890
robodebt	66917778	1562.50000	.25000	.00016	1	4	1	5890
LNPCrimeFamily	66917778	147.92899	.25000	.00169	1	4	10	5890
LNPCorruptionParty	66917778	52.63157	.25000	.00475	1	4	28	5890
onpoli	67805368	5.64296	.11111	.01969	2	18	116	5890
WhereIsDougFord	67805368	19.28819	.05555	.00288	1	18	17	5890
VoteFordOut2022	67805368	6.42196	.05555	.00865	1	18	51	5890
ventilation	67805368	29.86559	.05555	.00186	1	18	11	5890
UkraineInvasion	67805368	4.67592	.05555	.01188	1	18	70	5890
SmallerClRRRRRRSizes	67805368	347.18750	.05555	.00016	1	18	1	5890
schools	67805368	41.14814	.05555	.00135	1	18	8	5890
schoolreturn	67805368	168.33333	.05555	.00033	1	18	2	5890
recalltravis	67805368	347.18750	.05555	.00016	1	18	1	5890
Ottawa	67805368	2.11136	.05555	.02631	1	18	155	5890
LecceOnABecce	67805368	347.18750	.05555	.00016	1	18	1	5890
HepaFilters	67805368	347.18750	.05555	.00016	1	18	1	5890
Florida	67805368	66.13095	.05555	.00084	1	18	5	5890
education	67805368	25.25000	.05555	.00220	1	18	13	5890
COVID19	67805368	.74533	.05555	.07453	1	18	439	5890
covid19	67805368	8.84554	.05555	.00628	1	18	37	5890
cdnpoli	67805368	3.00270	.05555	.01850	1	18	109	5890
bcpoli	67805368	1.58081	.05555	.03514	1	18	207	5890
JustTransition	707967655031005186	1562.50000	.25000	.00016	1	4	1	5890
ExtinctionRebellion	707967655031005186	757.57575	.25000	.00033	1	4	2	5890
DontLookUp	707967655031005186	247.52475	.25000	.00101	1	4	6	5890
corrupt	707967655031005186	757.57575	.25000	.00033	1	4	2	5890
Ukrainians	71048726	146.19736	.22222	.00152	2	9	9	5890
Ukraine	71048726	4.29161	.22222	.05178	2	9	305	5890
WomensHistoryMonth	71048726	694.43750	.11111	.00016	1	9	1	5890
WarCriminalPutin	71048726	222.22000	.11111	.00050	1	9	3	5890
UkraineRussiaWar	71048726	28.48974	.11111	.00390	1	9	23	5890
tyranny	71048726	694.43750	.11111	.00016	1	9	1	5890
StandWithUkraine	71048726	1.70440	.11111	.06519	1	9	384	5890
madelinealbright	71048726	694.43750	.11111	.00016	1	9	1	5890
EndIsraeliApartheid	71048726	13.94102	.11111	.00797	1	9	47	5890
amoral	711608180535640064	246.91111	.33333	.00135	8	24	8	5890
Partygate	711608180535640064	76.87453	.20833	.00271	5	24	16	5890
JohnsonsBrexitBritain	711608180535640064	250.00000	.12500	.00050	3	24	3	5890
ToryCorruption	711608180535640064	61.72592	.08333	.00135	2	24	8	5890
PartyGate	711608180535640064	44.80107	.08333	.00186	2	24	11	5890
partygate	711608180535640064	124.37313	.08333	.00067	2	24	4	5890
NotMovingOn	711608180535640064	252.51515	.08333	.00033	2	24	2	5890
Amoral	711608180535640064	252.51515	.08333	.00033	2	24	2	5890
UUUUUUist	711608180535640064	260.37500	.04166	.00016	1	24	1	5890
ToryBritain	711608180535640064	260.37500	.04166	.00016	1	24	1	5890
SueGrey	711608180535640064	260.37500	.04166	.00016	1	24	1	5890
SueGray	711608180535640064	260.37500	.04166	.00016	1	24	1	5890
PMQs	711608180535640064	14.46527	.04166	.00288	1	24	17	5890
offplanet	711608180535640064	260.37500	.04166	.00016	1	24	1	5890
notmovingon	711608180535640064	260.37500	.04166	.00016	1	24	1	5890
moralvacuum	711608180535640064	260.37500	.04166	.00016	1	24	1	5890
misognynist	711608180535640064	260.37500	.04166	.00016	1	24	1	5890
JohnsonOut43	711608180535640064	41.24752	.04166	.00101	1	24	6	5890
JohnsonOut42	711608180535640064	260.37500	.04166	.00016	1	24	1	5890
JohnsonBrexitBritain	711608180535640064	260.37500	.04166	.00016	1	24	1	5890
incomprehensible	711608180535640064	260.37500	.04166	.00016	1	24	1	5890
Emmerdale	711608180535640064	260.37500	.04166	.00016	1	24	1	5890
Corruption	711608180535640064	62.17910	.04166	.00067	1	24	4	5890
AprilFoolsDay	711608180535640064	260.37500	.04166	.00016	1	24	1	5890
PerjuryTaylorGreene	713752653289955329	1990.04477	1.33333	.00067	4	3	4	5890
PartyofPutin	713752653289955329	2083.31250	.33333	.00016	1	3	1	5890
HollyMcCormick	713752653289955329	2083.31250	.33333	.00016	1	3	1	5890
Brexit	722242009	42.87971	.18181	.00424	2	11	25	5890
Ukraine	722242009	1.75550	.09090	.05178	1	11	305	5890
truth	722242009	568.12500	.09090	.00016	1	11	1	5890
ToriesOut	722242009	90.00000	.09090	.00101	1	11	6	5890
ToriesInPutinsPocket	722242009	568.12500	.09090	.00016	1	11	1	5890
RussiaWarCrimes	722242009	275.45454	.09090	.00033	1	11	2	5890
OSINTUkraine	722242009	568.12500	.09090	.00016	1	11	1	5890
OSINT	722242009	568.12500	.09090	.00016	1	11	1	5890
Oligarchs	722242009	275.45454	.09090	.00033	1	11	2	5890
NHS	722242009	33.54243	.09090	.00271	1	11	16	5890
JohnsonOut52	722242009	568.12500	.09090	.00016	1	11	1	5890
TruthSocial	722528529716383744	370.37037	.50000	.00135	2	4	8	5890
hypocrisy	722528529716383744	373.13432	.25000	.00067	1	4	4	5890
GQPTraitorsToDemocracy	722528529716383744	500.00000	.25000	.00050	1	4	3	5890
AmericaFirst	722528529716383744	373.13432	.25000	.00067	1	4	4	5890
VITT	728273994	163.79852	.66666	.00407	8	12	24	5890
Rare	728273994	165.00990	.16666	.00101	2	12	6	5890
NHSHeroes	728273994	109.64473	.16666	.00152	2	12	9	5890
Legend	728273994	198.40476	.16666	.00084	2	12	5	5890
WeekendVibes	728273994	124.37313	.08333	.00067	1	12	4	5890
Vitt	728273994	520.81250	.08333	.00016	1	12	1	5890
veryconfused	728273994	520.81250	.08333	.00016	1	12	1	5890
VaccineSideEffects	728273994	22.34048	.08333	.00373	1	12	22	5890
StandTogether	728273994	520.81250	.08333	.00016	1	12	1	5890
Respect	728273994	37.87727	.08333	.00220	1	12	13	5890
Motivation	728273994	520.81250	.08333	.00016	1	12	1	5890
MontyPython	728273994	252.51515	.08333	.00033	1	12	2	5890
Israel	73397322	67.13595	.44444	.00662	4	9	39	5890
HumanRights	73397322	61.38674	.33333	.00543	3	9	32	5890
EndIsraeliApartheid	73397322	41.82308	.33333	.00797	3	9	47	5890
Apartheid	73397322	29.31662	.33333	.01137	3	9	67	5890
Palestine	73397322	101.00909	.22222	.00220	2	9	13	5890
BDS	73397322	32.72754	.22222	.00679	2	9	40	5890
UAE	73397322	165.83582	.11111	.00067	1	9	4	5890
Torture	73397322	73.09868	.11111	.00152	1	9	9	5890
Bahrain	73397322	694.43750	.11111	.00016	1	9	1	5890
Ukraine	746417655750373376	12.87485	.66666	.05178	2	3	305	5890
Genocide	746417655750373376	33.56797	.66666	.01986	2	3	117	5890
EndIsraeliApartheid	746417655750373376	41.82308	.33333	.00797	1	3	47	5890
PutinHitler	746652122	9.11111	.66666	.07317	8	12	431	5890
StopPutinNOW	746652122	9.00648	.33333	.03701	4	12	218	5890
StandWithUkraine	746652122	5.11320	.33333	.06519	4	12	384	5890
RussiaSanctions	746652122	9.21819	.33333	.03616	4	12	213	5890
PutinWarCriminal	746652122	10.07039	.33333	.03310	4	12	195	5890
BoycottRussia	746652122	9.44010	.33333	.03531	4	12	208	5890
Genocide	746652122	8.39174	.16666	.01986	2	12	117	5890
Yemen	746652122	16.37131	.08333	.00509	1	12	30	5890
Ukraine	746652122	1.60930	.08333	.05178	1	12	305	5890
Mariupol	746652122	8.18565	.08333	.01018	1	12	60	5890
Idlib	746652122	23.40730	.08333	.00356	1	12	21	5890
Gaza	746652122	18.89569	.08333	.00441	1	12	26	5890
VoteFordOut	756584190112591872	4.62537	.07692	.01663	3	39	98	5890
onpoli	756584190112591872	3.90655	.07692	.01969	3	39	116	5890
MaskUp	756584190112591872	6.66551	.07692	.01154	3	39	68	5890
COVID19	756584190112591872	1.03206	.07692	.07453	3	39	439	5890
Ontario	756584190112591872	4.87452	.05128	.01052	2	39	62	5890
NeverVoteConservative	756584190112591872	2.47609	.05128	.02071	2	39	122	5890
Booster	756584190112591872	37.98518	.05128	.00135	2	39	8	5890
Wastewater	756584190112591872	160.25000	.02564	.00016	1	39	1	5890
VoteThemAllOut2022	756584190112591872	3.28717	.02564	.00780	1	39	46	5890
VoteLiberal	756584190112591872	3.87311	.02564	.00662	1	39	39	5890
VoteFordOut2022	756584190112591872	2.96416	.02564	.00865	1	39	51	5890
Variants	756584190112591872	160.25000	.02564	.00016	1	39	1	5890
TorontoPublicHealth	756584190112591872	77.69696	.02564	.00033	1	39	2	5890
Science	756584190112591872	13.78494	.02564	.00186	1	39	11	5890
PeePee	756584190112591872	160.25000	.02564	.00016	1	39	1	5890
OttawaPoliceFailed	756584190112591872	77.69696	.02564	.00033	1	39	2	5890
OSAP	756584190112591872	51.28000	.02564	.00050	1	39	3	5890
Omicron	756584190112591872	1.57397	.02564	.01629	1	39	96	5890
NeverForget	756584190112591872	4.57857	.02564	.00560	1	39	33	5890
Monet	756584190112591872	160.25000	.02564	.00016	1	39	1	5890
MasksSaveLives	756584190112591872	30.52380	.02564	.00084	1	39	5	5890
MaskMandate	756584190112591872	3.51232	.02564	.00730	1	39	43	5890
LTCHomeInspections	756584190112591872	160.25000	.02564	.00016	1	39	1	5890
Impressionism	756584190112591872	160.25000	.02564	.00016	1	39	1	5890
GetVaccinatedAndBoosted	756584190112591872	21.72881	.02564	.00118	1	39	7	5890
FreeDumbFollowers	756584190112591872	160.25000	.02564	.00016	1	39	1	5890
FreeDumbConvoy	756584190112591872	21.72881	.02564	.00118	1	39	7	5890
FreeDumb	756584190112591872	18.99259	.02564	.00135	1	39	8	5890
FordoftheLies	756584190112591872	160.25000	.02564	.00016	1	39	1	5890
FordFailedHealthCare	756584190112591872	77.69696	.02564	.00033	1	39	2	5890
DrMoore	756584190112591872	77.69696	.02564	.00033	1	39	2	5890
DrEvil	756584190112591872	30.52380	.02564	.00084	1	39	5	5890
DoBetter	756584190112591872	30.52380	.02564	.00084	1	39	5	5890
covid19	756584190112591872	4.08280	.02564	.00628	1	39	37	5890
covid	756584190112591872	6.04716	.02564	.00424	1	39	25	5890
cdnpoli	756584190112591872	1.38594	.02564	.01850	1	39	109	5890
Autism	756584190112591872	51.28000	.02564	.00050	1	39	3	5890
Artist	756584190112591872	77.69696	.02564	.00033	1	39	2	5890
Art	756584190112591872	77.69696	.02564	.00033	1	39	2	5890
UkraineRefugees	7587032	757.57575	.25000	.00033	2	8	2	5890
PA	7587032	757.57575	.25000	.00033	2	8	2	5890
vodka	7587032	781.25000	.12500	.00016	1	8	1	5890
SayKnowToDrOz	7587032	781.25000	.12500	.00016	1	8	1	5890
RejoinEU	7587032	35.11235	.12500	.00356	1	8	21	5890
Oz	7587032	378.78787	.12500	.00033	1	8	2	5890
EmeraldCity	7587032	781.25000	.12500	.00016	1	8	1	5890
AG	7587032	781.25000	.12500	.00016	1	8	1	5890
auspol	76842602	7.56622	.22222	.02937	2	9	173	5890
VoteThemAllOut2022	76842602	14.24487	.11111	.00780	1	9	46	5890
ScottMorrison	76842602	336.69696	.11111	.00033	1	9	2	5890
NPC	76842602	694.43750	.11111	.00016	1	9	1	5890
NewsCorpse	76842602	59.73655	.11111	.00186	1	9	11	5890
libspill	76842602	694.43750	.11111	.00016	1	9	1	5890
JobSeeker	76842602	694.43750	.11111	.00016	1	9	1	5890
AlexHawke	76842602	336.69696	.11111	.00033	1	9	2	5890
agedcare	76842602	222.22000	.11111	.00050	1	9	3	5890
FollowBackFriday	775611351792222208	5.04880	.75000	.14855	3	4	875	5890
FBPPR	775611351792222208	133.92857	.75000	.00560	3	4	33	5890
FBPE	775611351792222208	5.00300	.75000	.14991	3	4	883	5890
DowningStreetParties	775611351792222208	38.75968	.25000	.00645	1	4	38	5890
PutinHitler	7767002	6.30763	.46153	.07317	6	13	431	5890
StopPutinNOW	7767002	6.23507	.23076	.03701	3	13	218	5890
StandWithUkraine	7767002	3.53980	.23076	.06519	3	13	384	5890
Genocide	7767002	11.61933	.23076	.01986	3	13	117	5890
RussiaSanctions	7767002	4.25442	.15384	.03616	2	13	213	5890
PutinWarCriminal	7767002	4.64773	.15384	.03310	2	13	195	5890
Putin	7767002	7.36781	.15384	.02088	2	13	123	5890
Yemen	7767002	15.11198	.07692	.00509	1	13	30	5890
PutinWarCrimes	7767002	37.89162	.07692	.00203	1	13	12	5890
Mariupol	7767002	7.55599	.07692	.01018	1	13	60	5890
Idlib	7767002	21.60674	.07692	.00356	1	13	21	5890
Gaza	7767002	17.44217	.07692	.00441	1	13	26	5890
BoycottRussia	7767002	2.17841	.07692	.03531	1	13	208	5890
TrumpCrimeFamilyForPrison	7768402	892.85714	.75000	.00084	3	4	5	5890
TrumpCoupAttempt	7768402	403.22580	.75000	.00186	3	4	11	5890
TrumpCrimesCommission	7768402	98.42519	.25000	.00254	1	4	15	5890
ArrestTrumpNow	7768402	77.63975	.25000	.00322	1	4	19	5890
LongCovid	785563515897524229	13.85260	.57142	.04125	4	7	243	5890
LongCovidKids	785563515897524229	41.05028	.28571	.00696	2	7	41	5890
LongCovidIsReal	785563515897524229	285.70000	.14285	.00050	1	7	3	5890
longcovid	785563515897524229	76.80107	.14285	.00186	1	7	11	5890
dementia	785563515897524229	285.70000	.14285	.00050	1	7	3	5890
Cognitive	785563515897524229	892.81250	.14285	.00016	1	7	1	5890
cdnmedia	785563515897524229	76.80107	.14285	.00186	1	7	11	5890
VoteJoshOut	793331593	165.00990	.16666	.00101	1	6	6	5890
Mon4Kooyong	793331593	333.32000	.16666	.00050	1	6	3	5890
LNPCorruptionParty	793331593	35.08631	.16666	.00475	1	6	28	5890
kooyongvotes	793331593	1041.62500	.16666	.00016	1	6	1	5890
Kooyong	793331593	505.03030	.16666	.00033	1	6	2	5890
AlboForPM	793331593	17.86280	.16666	.00933	1	6	55	5890
serco	793520017	1212.12121	.40000	.00033	2	5	2	5890
uk	793520017	238.09523	.20000	.00084	1	5	5	5890
SMARTMETERS	793520017	1250.00000	.20000	.00016	1	5	1	5890
legal	793520017	131.57894	.20000	.00152	1	5	9	5890
ENERGY	793520017	1250.00000	.20000	.00016	1	5	1	5890
PutinHitler	79352723	6.83340	.50000	.07317	4	8	431	5890
StopPutinNOW	79352723	6.75493	.25000	.03701	2	8	218	5890
StandWithUkraine	79352723	3.83494	.25000	.06519	2	8	384	5890
RussiaSanctions	79352723	6.91371	.25000	.03616	2	8	213	5890
BoycottRussia	79352723	7.08014	.25000	.03531	2	8	208	5890
Ukraine	79352723	2.41405	.12500	.05178	1	8	305	5890
PutinWarCriminal	79352723	3.77643	.12500	.03310	1	8	195	5890
ClusterBombs	79352723	781.25000	.12500	.00016	1	8	1	5890
LNP	795857631571156992	109.64473	.16666	.00152	1	6	9	5890
Indue	795857631571156992	505.03030	.16666	.00033	1	6	2	5890
cashlesswelfarecard	795857631571156992	505.03030	.16666	.00033	1	6	2	5890
AusVotes2022	795857631571156992	82.09852	.16666	.00203	1	6	12	5890
ausvotes	795857631571156992	42.73333	.16666	.00390	1	6	23	5890
auspol	795857631571156992	5.67449	.16666	.02937	1	6	173	5890
BeAHeroForVotingRights	798953701972938752	666.66000	.33333	.00050	2	6	3	5890
VoterSuppression	798953701972938752	1041.62500	.16666	.00016	1	6	1	5890
VoteBlueToSaveAmerica	798953701972938752	123.45185	.16666	.00135	1	6	8	5890
ThereIsHope	798953701972938752	1041.62500	.16666	.00016	1	6	1	5890
ONEV1	798953701972938752	198.40476	.16666	.00084	1	6	5	5890
DemCastTX	798953701972938752	1041.62500	.16666	.00016	1	6	1	5890
Ottawa	799717156589965312	10.36564	.27272	.02631	6	22	155	5890
TruckersForFreedom2022	799717156589965312	16.74033	.09090	.00543	2	22	32	5890
Truckers	799717156589965312	23.30769	.09090	.00390	2	22	23	5890
vaccine	799717156589965312	90.90000	.04545	.00050	1	22	3	5890
TrudeauWorstPMEver	799717156589965312	33.66666	.04545	.00135	1	22	8	5890
TrudeauNationalDisgrace	799717156589965312	26.89349	.04545	.00169	1	22	10	5890
TrudeauCrisis	799717156589965312	24.43548	.04545	.00186	1	22	11	5890
TruckersConvoy2022	799717156589965312	12.76685	.04545	.00356	1	22	21	5890
TruckersConvoy	799717156589965312	33.66666	.04545	.00135	1	22	8	5890
TruckerConvoy	799717156589965312	24.43548	.04545	.00186	1	22	11	5890
OttawaConvoy	799717156589965312	16.77121	.04545	.00271	1	22	16	5890
onpoli	799717156589965312	2.30827	.04545	.01969	1	22	116	5890
Nuts	799717156589965312	284.06250	.04545	.00016	1	22	1	5890
Masks	799717156589965312	54.10714	.04545	.00084	1	22	5	5890
KristaFordHaynes	799717156589965312	284.06250	.04545	.00016	1	22	1	5890
Hysteria	799717156589965312	284.06250	.04545	.00016	1	22	1	5890
DougFord	799717156589965312	7.65151	.04545	.00594	1	22	35	5890
Disinformation	799717156589965312	284.06250	.04545	.00016	1	22	1	5890
COVID19	799717156589965312	.60982	.04545	.07453	1	22	439	5890
Covid_19	799717156589965312	20.65909	.04545	.00220	1	22	13	5890
convoytoottawa2022	799717156589965312	45.00000	.04545	.00101	1	22	6	5890
antivaxxer	799717156589965312	29.90131	.04545	.00152	1	22	9	5890
TheyVoteForYou	799911790398373888	694.43750	.11111	.00016	1	9	1	5890
sneakyscott	799911790398373888	694.43750	.11111	.00016	1	9	1	5890
RAT	799911790398373888	222.22000	.11111	.00050	1	9	3	5890
Omicron	799911790398373888	6.82074	.11111	.01629	1	9	96	5890
LNPDisgrace	799911790398373888	27.29975	.11111	.00407	1	9	24	5890
LNPClimateCriminals	799911790398373888	165.83582	.11111	.00067	1	9	4	5890
HomeToBilo	799911790398373888	694.43750	.11111	.00016	1	9	1	5890
bigotsbill	799911790398373888	336.69696	.11111	.00033	1	9	2	5890
AllegraSpenderForWentworth	799911790398373888	694.43750	.11111	.00016	1	9	1	5890
hsbc	80040960	591.71597	1.00000	.00169	5	5	10	5890
thoughtnot	80040960	1250.00000	.20000	.00016	1	5	1	5890
shameless	80040960	1250.00000	.20000	.00016	1	5	1	5890
notts	80040960	1250.00000	.20000	.00016	1	5	1	5890
drones	80040960	1250.00000	.20000	.00016	1	5	1	5890
UkraineCrisis	807095	87.71710	.13333	.00152	2	15	9	5890
SanctionPapaJohns	807095	416.62500	.06666	.00016	1	15	1	5890
Occupation	807095	79.35714	.06666	.00084	1	15	5	5890
Israel	807095	10.06948	.06666	.00662	1	15	39	5890
HumanRights	807095	12.27624	.06666	.00543	1	15	32	5890
FT	807095	416.62500	.06666	.00016	1	15	1	5890
DjokovichOut	807095	202.00000	.06666	.00033	1	15	2	5890
djokovich	807095	202.00000	.06666	.00033	1	15	2	5890
covid19	807095	10.61464	.06666	.00628	1	15	37	5890
CancelWillSmith	807095	416.62500	.06666	.00016	1	15	1	5890
BoycottPapaJohns	807095	416.62500	.06666	.00016	1	15	1	5890
BDS	807095	9.81737	.06666	.00679	1	15	40	5890
authoritarianism	807095	416.62500	.06666	.00016	1	15	1	5890
Australians	807095	99.49253	.06666	.00067	1	15	4	5890
Apartheid	807095	5.86279	.06666	.01137	1	15	67	5890
COP26	80802900	746.26865	.50000	.00067	2	4	4	5890
